editId	srclang	trglang	srcIndex	documentId	segmentId	editorId	system1Number	system1Id	system1actionVal	system1actionStr	system1edit
794	German	English	778	times-of-london/2009/12/11/100521	1	A23Q0IA9ISEC3M	43	rwth-combo	1	EDIT	Taxpayers oay for mortgages for 75, 000 pounds-orangerie of a conservative
795	German	English	779	times-of-london/2009/12/11/100521	2	A23Q0IA9ISEC3M	43	rwth-combo	1	EDIT	Alan Duncan, the leading Conservative member of the house of Commons, has asked the taxpayer for thousands of pounds per year for the cost of an Orangerie building in his house in his constituency.
796	English	German	1038	lesechos/2009/12/11/218656	10	A1JO5TWGOC9MKQ	24	jhu	1	EDIT	Der Leiter der orthopädischer und Trauma-Abteilung des Pitié-salpêtrière-Krankenhauses, Yves Catoné, hat angekündigt, er werde reisen, der Sänger sei am Montag in Los Angeles.
797	English	German	1039	lesechos/2009/12/11/218656	11	A1JO5TWGOC9MKQ	24	jhu	3	BAD	Der Hersteller Dr. Stéphane Delajoux in Frage gestellt, die Neuro-surgeon vehement betrieben, die über die Sängerin am 26. November in die Klinik der Autopark Monceau in Paris.
798	English	German	1040	lesechos/2009/12/11/218656	12	A1JO5TWGOC9MKQ	24	jhu	1	EDIT	Sie erzählten uns das Blutbad.
799	English	German	1041	lesechos/2009/12/11/218656	13	A1JO5TWGOC9MKQ	24	jhu	1	EDIT	Die Chirurgen in Los Angeles haben gesagt, sie seien entsetzt, erklärte Herr Camus.
800	English	German	1042	lesechos/2009/12/11/218656	14	A1JO5TWGOC9MKQ	24	jhu	1	EDIT	Ich rede von möglichen zukünftigen Gerichtsverfahren, sagte er.
801	English	German	175	lidovky.cz/2009/12/10/75483	13	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	3	BAD	In der Sowjetunion, einheitliche, erhielt er zwei olympische Goldmedaillen, sieben Fußballweltmeisterschaft Fliesen ausgelegten Teppich aus, und das in Kanada und der Junior World Championship.
802	English	German	176	lidovky.cz/2009/12/10/75483	14	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	In der zweiten Hälfte seiner Karriere hatte er auch Erfolg in der NHL, als  er, während er das Trikot von Detroit trug, zweimal den Stanley Cup gewann.
803	English	German	177	lidovky.cz/2009/12/10/75483	15	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	2	OK	Seit 2001 war er Mitglied der Hockey Hall of Fame.
804	English	German	178	lidovky.cz/2009/12/10/75482	1	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Hyundai Gewerkschaften verpflichtet, alle Überstunden zu kürzen
805	English	German	179	lidovky.cz/2009/12/10/75482	2	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Die Verwaltung des Auto-Werk von Hyundai in Nošovice hat zugestimmt, mit den Gewerkschaften alle Überstunden zu senken.
806	German	English	1508	spiegel/2009/12/12/73257	41	A23Q0IA9ISEC3M	23	huicong	3	BAD	In the climate of the realitätswahrnehmung is subjektzentriert , says Professor Thomas Fox , oberarzt the clinic for general psychiatry in the Universitätsklinikum Heidelberg .
807	German	English	1509	spiegel/2009/12/12/73257	42	A23Q0IA9ISEC3M	23	huicong	1	EDIT	The schizophrenic is located at the centre of the event, everything has importance to him .
808	German	English	1510	spiegel/2009/12/12/73257	43	A23Q0IA9ISEC3M	23	huicong	1	EDIT	At the same time , it is in a passive role , it will , as happens in the dream , be events that overwhelm you and can not actively shape.
809	German	English	1511	spiegel/2009/12/12/73257	44	A23Q0IA9ISEC3M	23	huicong	2	OK	Therefore often schizophrenic feel threatened , monitored and manipulated .
810	German	English	1512	spiegel/2009/12/12/73257	45	A23Q0IA9ISEC3M	23	huicong	3	BAD	A realitätsabgleich generally have is not possible , the mere empty words are cruel reality , to wake up .
811	English	German	1641	elmundo/2009/12/10/10102	23	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Es wäre interessant, einen Computer mit dem gleichen System zu sehen.
812	English	German	1642	elmundo/2009/12/10/10101	1	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Michelles Farbenfetisch
813	English	German	1643	elmundo/2009/12/10/10101	2	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Gelb ist ohne Zweifel die Lieblingsfarbe der US-First Lady.
814	English	German	1644	elmundo/2009/12/10/10101	3	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Sie besuchte bereits die Einweihung Barack Obamas als US-Präsident in einem gelben Kleid und Mantel, sie wählten die gleiche Farbe zur zweifellos zweitwichtigsten Zeremonie seines Lebens: der  Friedensnobelpreiszeremonie in Oslo.
815	English	German	1645	elmundo/2009/12/10/10101	4	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Michelle Obama trug in beiden Fällen ein sehr ähnliches Kleid: abgesehen davon, dass es eine ähnliche gelb-grüne Farbe mit hellen Highlights hatte, bestand beide Male das Outfit aus drei Teilen, einem Kleid, einer Jacke und einem Mantel aus dem gleichen Material, und wurde mit einer großen Stickerei oder Halskette geschmückt.
816	German	English	733	washpost/2009/12/12/79400	15	AGU0WAI30OTGV	15	cu-zeman	1	EDIT	The united states will sign no agreement that does not contain urging measures for greater emerging markets, said Stern, who also claimed, that the text did not go far enough to ensure that cuts could also be confirmed from outside.
817	German	English	734	washpost/2009/12/12/79400	16	AGU0WAI30OTGV	15	cu-zeman	1	EDIT	Stern implied, in his statement an hour after the declaration of china 's vice foreign minister He Yafei, that the leading american climate negotiator acted either "out of reason", or "highly irresponsible,". He said that in the early week, that the united states said that China wouldt not financially help financially,  against the global warming.
818	German	English	735	washpost/2009/12/12/79400	17	AGU0WAI30OTGV	15	cu-zeman	3	BAD	By that future economic marschrichtung of the great of the world 's powers at stake, have both within the developed world, as well as between abandoning the advanced economies and emerging markets fault lines.
819	German	English	736	washpost/2009/12/12/79400	18	AGU0WAI30OTGV	15	cu-zeman	1	EDIT	The current fight applies equally to the rescue of individual economies, as well as to the rescue of the planet, with a feud between China and the United States because of their corresponding commitments, while poorer countries argue that the two dozen influential countries would ignore the scientific need to take bolder measures.
820	German	English	737	washpost/2009/12/12/79400	19	AGU0WAI30OTGV	15	cu-zeman	1	EDIT	Ricardo Ulate, a delegate from Costa Rica, said that it is not surprising that the great powers struggle who should bear the costs for the deceleration of GHG emissions, especially because affected countries are aggressive, to hold those countries accountable with very GHG charges for their actions.
821	English	German	175	lidovky.cz/2009/12/10/75483	13	AGU0WAI30OTGV	1	_ref	1	EDIT	Im Trikot der Sowjetunion hat er zwei Olympischen Goldmedaillen und sieben Weltmeistertitel gewonnen, und er hat auch im Canada Cup sowie in der Junior-Weltmeisterschaft triumphiert.
822	English	German	176	lidovky.cz/2009/12/10/75483	14	AGU0WAI30OTGV	1	_ref	2	OK	In zweitem Teil seiner Karriere sammelte er auch Erfolge in der NHL, wo er im Detroit-Dress zweimal den Stanley Cup über den Kopf hob.
823	English	German	177	lidovky.cz/2009/12/10/75483	15	AGU0WAI30OTGV	1	_ref	1	EDIT	Seit 2001 ist er Mitglied der Eishockey-Hall of Fame.
824	English	German	178	lidovky.cz/2009/12/10/75482	1	AGU0WAI30OTGV	1	_ref	2	OK	Hyundai gab den Gewerkschaften nach. Alle Überstunden werden aufgehoben
825	English	German	179	lidovky.cz/2009/12/10/75482	2	AGU0WAI30OTGV	1	_ref	2	OK	Die Geschäftsführung der Nosovice-Automobilfabrik Hyundai einigte sich mit der Gewerkschaft auf die Aufhebung aller Überstunden.
826	English	German	1374	frankfurter-rundschau/2009/12/10/99503	18	AGU0WAI30OTGV	52	upv-combo	1	EDIT	Die Betroffenen, davon kann man ausgehen, werden es geahnt haben, und in einigen Fällen ist sogar bekannt, welche Namen sich hinter den Code-Namen Sorin, Voicu und, natürlich, Walter verbergen.
827	English	German	1375	frankfurter-rundschau/2009/12/10/99503	19	AGU0WAI30OTGV	52	upv-combo	1	EDIT	Im Gegensatz zu dem inzwischen sehr sicheren Verfahren zur Handhabung der Stasi-Akten in Deutschland, ist die Handhabung des Erbes der Securitate noch sehr diffus.
828	English	German	1376	frankfurter-rundschau/2009/12/10/99503	20	AGU0WAI30OTGV	52	upv-combo	1	EDIT	Eine systematische Aufklärung wurde in den letzten Jahren untergraben und behindert.
829	English	German	1377	frankfurter-rundschau/2009/12/10/99503	21	AGU0WAI30OTGV	52	upv-combo	1	EDIT	Ein Nationaler Rat zum Umgang mit Akten der Securitate  (SNSAS), der mit der Birthler-Behörde vergleichbar ist, wurde 1999 gegründet, aber die Freigabe der Akten geschieht nur sehr langsam.
830	English	German	1378	frankfurter-rundschau/2009/12/10/99503	22	AGU0WAI30OTGV	52	upv-combo	1	EDIT	Ein Gesetz zur Regelung der Verwaltung der Akten besteht erst seit 2005.
831	English	German	2008	cincodias/2009/12/11/5334	50	AGU0WAI30OTGV	28	koc-combo	1	EDIT	Die Grupo Solera (Audatex, Sidexa, Informex ABZ, Hollander und IMS) werden weltweit insgesamt 557 Millionen Dollar Umsatz machen, 3,3 Prozent mehr als 2008.
832	English	German	2009	cincodias/2009/12/11/5334	51	AGU0WAI30OTGV	28	koc-combo	1	EDIT	In unserem Land kommt das Unternehmen auf 19,1 Millionen Euro, 7,2% mehr als im letzten Jahr.
833	English	German	2010	cincodias/2009/12/11/5334	52	AGU0WAI30OTGV	28	koc-combo	1	EDIT	Im Jahr 2005 hatte die Grupo Solera einen Börsenwert von 1 Milliarden Dollar; ihre Aktien sind mittlerweile mit insgesamt 2,4 Milliarden Dollar gelistet.
834	English	German	2011	cincodias/2009/12/11/5334	53	AGU0WAI30OTGV	28	koc-combo	1	EDIT	Die Aktie ist schon seit 2007 an der NYSE gelistet, und in den Standard&Poor's-Index aufgenommen.
835	English	German	2012	cincodias/2009/12/11/5334	54	AGU0WAI30OTGV	28	koc-combo	1	EDIT	Online-Auktionen von Unfallfahrzeugen
836	English	German	591	washpost/2009/12/12/79417	2	AGU0WAI30OTGV	26	kit	1	EDIT	Trotz Bedenken über Gewalt und politische Instabilität vermochte die irakische Regierung, die große Ölgesellschaften, davon zu überzeugen, dass seine kränkelnde Infrastruktur aufgebaut wird. Dies zeigte sich in zwei Auktionen, die Samstag abgeschlossen wurden.
837	English	German	592	washpost/2009/12/12/79417	3	AGU0WAI30OTGV	26	kit	1	EDIT	Das irakische Öl-Ministerium schlug zehn ausländischen Ölgesellschaften vor, dass China, Russland und europäische Firmen eine wichtige Rolle bei der Widerherstellung der Ölindustrie des Iraks spielen werden, die durch die Jahrzehnte des Krieges und der Sanktionen gelähmt ist.
838	English	German	593	washpost/2009/12/12/79417	4	AGU0WAI30OTGV	26	kit	1	EDIT	Amerikanische Unternehmen, die in der Auktion mitboten, haben nur zwei der zehn Felder ersteigert.
839	English	German	594	washpost/2009/12/12/79417	5	AGU0WAI30OTGV	26	kit	1	EDIT	Sieben amerikanische Unternehmen hatten an der zweiten Auktion teilgenommen, die am Freitag begonnen hatte.
840	English	German	595	washpost/2009/12/12/79417	6	AGU0WAI30OTGV	26	kit	1	EDIT	Das einzige Unternehmen, das ein Angebot vorgelegt hatte, verlor.
841	English	German	225	lidovky.cz/2009/12/10/75478	23	A1JO5TWGOC9MKQ	42	rwth	3	BAD	Die einzigartige Mechanismus der Effekt und auch von den anderen Eigenschaften, wie seine biologische und chemische Stabilität, geringe Toxizität, und die Möglichkeit von anderen chemischen Änderungen, die metallacarboranes eine interessante Mischfutter für zukünftige Forschung für neue wirksame Medikamente zur Bekämpfung von HIV, sagt Pavlína Řezáčová, Leiter der Strukturfonds, Labor, die am Institut für organische Chemie und Biochemistry und die Technologie für Humangenetik der Akademie der Wissenschaften.
842	English	German	226	lidovky.cz/2009/12/10/75474	1	A1JO5TWGOC9MKQ	42	rwth	1	EDIT	Auswirkungen auf den Haushalt. ODS greift Fischer selbst an
843	English	German	227	lidovky.cz/2009/12/10/75474	2	A1JO5TWGOC9MKQ	42	rwth	1	EDIT	Der Leiter der ODS, Mirek Topolánek, bewertete den für das nächste Jahr angenommenen Haushaltsplan als "schrecklich" und sagte, dass Premier Jan Fischer und die Regierung ernsthaft ihre Amtspositionen überdenken sollten.
844	English	German	228	lidovky.cz/2009/12/10/75474	3	A1JO5TWGOC9MKQ	42	rwth	1	EDIT	Der Regierungchef beschrieb die Erklärung des ODS als starke Worte.
845	English	German	229	lidovky.cz/2009/12/10/75474	4	A1JO5TWGOC9MKQ	42	rwth	1	EDIT	Offenbar wird es einige Zeit dauern, bis wir darüber nachdenken.
846	English	German	1794	abces/2009/12/10/200783	6	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Das griechische Team zeigte zu Beginng seine Überlegenheit in beiden Bereichen, wo der verletzungsbedingte Verlust des englischen Centers Joel Freeland und drei persönliche Fouls von Carlos Jimenez die Cajistas behinderte.
847	English	German	1795	abces/2009/12/10/200783	7	A1JO5TWGOC9MKQ	38	onlineB	3	BAD	Zwischen ihnen innen-Player und der litauischen vorn, Linas Leizas, mit ihren drei-Zeiger, erhöhte sich die zu 44-32 in der 19. Minute.
848	English	German	1796	abces/2009/12/10/200783	8	A1JO5TWGOC9MKQ	38	onlineB	1	EDIT	Ein unmögliches Comeback
849	English	German	1797	abces/2009/12/10/200783	9	A1JO5TWGOC9MKQ	38	onlineB	3	BAD	Die dritte Phase war sehr offensiv für die Olympiacos, der trotz 19 Verluste, erwies sich überlegen und fing an, auch den Unterschied im Spiel in Malaga, so dass es 66-48 in der 27. Minute, der den Anführer der Gruppe schüttelte.
850	English	German	1798	abces/2009/12/10/200783	10	A1JO5TWGOC9MKQ	38	onlineB	3	BAD	Unicaja versuchten, ihre Abwesenheit zu überwinden und die neuesten Rückzug der Scottish Center, Robert Archibald, der während des Spiels verletzt.
851	English	German	591	washpost/2009/12/12/79417	2	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	3	BAD	Trotz Bedenken über Gewalt und politische Instabilität, die irakische Regierung ist es gelungen, die großen Ölkonzerne, um seine maroden Infrastruktur in zwei Auktionen zu dem Schluss kommt, dass am Samstag abgeschlossen.
852	English	German	592	washpost/2009/12/12/79417	3	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Die Verhandlungen des irakischen Ölministeriums mit ausländischen Ölgesellschaften deuten darauf hin, dass China, Russland und europäische Erdölfirmen eine wichtige Rolle bei der Renovierung der irakischen Ölindustrie nach Jahrzehnten des Krieges und der Sanktionen spielen werden.
853	English	German	593	washpost/2009/12/12/79417	4	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Amerikanische Unternehmen waren nur an zwei der zehn Versteigerungen beteiligt.
854	English	German	594	washpost/2009/12/12/79417	5	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Sieben amerikanische Unternehmen hatten für die zweite Auktion, die am Freitag begonnen hatte, gezahlt.
855	English	German	595	washpost/2009/12/12/79417	6	A1JO5TWGOC9MKQ	6	cmu-heafield-combo	1	EDIT	Das einzige, das ein Angebot vorgelegt hatte, verlor die Versteigerung.
856	English	German	1427	spiegel/2009/12/12/73268	10	A1JO5TWGOC9MKQ	52	upv-combo	1	EDIT	Klitchko verbesserte seine Bilanz auf 39 Siege in 41 professionellen Spielen, zweimal musste er wegen Verletzungen aufgeben.
857	English	German	1428	spiegel/2009/12/12/73268	11	A1JO5TWGOC9MKQ	52	upv-combo	1	EDIT	Herausforderer Johnson erlebte seine erste Niederlage im 24. Kampf.
858	English	German	1429	spiegel/2009/12/12/73268	12	A1JO5TWGOC9MKQ	52	upv-combo	1	EDIT	Vor rund 17.000 Zuschauern in der Berner Arena diktierte der 2,02 Meter große Klitchko den Kampf, indem er überwiegend mit seiner linken Hand zuschlug.
